	000	001	002	003	004	005	006
YNL002C	-0.0120071	0.012954	-0.0147772	-0.0223363	-0.000891102	0.00292415	-0.00830329
YNL003C	-0.00716939	-0.00313615	-0.00373433	0.00149553	0.00830373	-0.00810213	0.000666587
YNL004W	-0.00553436	-0.00331491	-0.00548575	-0.00353833	0.00384622	-0.00126936	0.000229628
YNL005C	-0.00741398	-0.00624241	0.00996111	0.00615351	-0.00211553	0.00772172	0.00504694
YNL006W	-0.00598144	-0.00852331	0.000768804	-0.00388289	-0.00556418	-0.00134787	-0.00381979
YNL007C	-0.00828901	-0.00909715	0.0168323	0.00369906	0.00729138	0.0115074	-0.00653356
YNL008C	-0.00656024	-0.00140116	-0.00204376	-0.00384844	-2.92851e-05	0.00192491	-0.00277348
YNL009W	-0.00407696	-0.011624	0.00805597	-0.00653598	-0.0150323	-0.00645758	-0.00804558
YNL010W	-0.0165351	-0.00292386	-0.0134679	0.00148494	0.00480595	0.0131557	0.000756001
YNL011C	-0.00373529	-0.000961188	0.00315058	0.00195501	-0.0017044	0.00254076	0.000357171
YNL012W	-0.00224305	-0.00465954	-0.000420297	-0.000327007	0.00117499	0.0032838	-0.00132118
YNL013C	-0.0150084	0.0121218	-0.00204545	-0.00253977	-0.0418111	0.00951542	0.0139299
YNL014W	-0.00619525	-0.00328782	-0.00290902	-0.00914277	-0.00713112	0.00268093	-0.00606755
YNL015W	-0.00959599	-0.0352382	0.0172161	-0.000904911	-0.0168925	0.00439433	2.64637e-05
YNL016W	-0.00623888	-0.000309421	-0.00669416	-0.00400414	-0.00348718	0.00746595	-0.00627904
YNL017C	-0.00226478	-0.00185254	-0.00160381	0.00024404	-0.000326546	0.000997949	0.000110623
YNL018C	-0.00259534	-0.00644557	0.00165879	-0.00528181	-0.00410306	-0.00501054	-0.00237929
YNL019C	-0.00343577	-0.00442718	-0.000407013	-0.000863049	0.00104517	-0.00272328	-0.00117464
YNL020C	-0.00481188	-0.00662291	-0.00437781	-0.0021161	0.00590879	0.00491885	-0.0012115
YNL021W	-0.0052191	0.000132339	-0.00496378	-0.0034568	0.00410114	-0.0018228	0.000235868
YNL022C	-0.00521724	0.00080752	-0.00633505	-0.00921801	0.00443415	-0.00131943	0.000912909
YNL023C	-0.00392473	0.00161057	-0.00147615	-0.00435859	0.00222399	0.000175126	0.000475655
YNL024C	-0.0030381	-0.000121552	-0.00313102	-0.00458914	0.00256515	-0.000649553	0.00175668
YNL025C	-0.00468846	-0.00306476	-0.00170586	-0.00363134	0.00279516	0.00177673	0.00179987
YNL026W	-0.00789746	-0.0079972	-0.00974711	-0.00521725	0.00940856	0.00292201	-0.00326823
YNL027W	-0.00909843	-0.00260496	-0.00771642	-0.00548161	-0.00183186	0.00472697	-0.0029563
YNL028W	-0.00157518	-0.00131576	-0.00294042	-0.00151625	0.0031159	-0.00266706	0.00059446
YNL029C	-0.00370427	0.00158148	0.00443453	0.00190078	-0.000279617	-0.000471983	-7.96528e-05
YNL030W	-0.0267719	-0.0148439	-0.0181285	0.000733597	0.0144003	0.0325588	0.0164406
YNL031C	-0.0545727	-0.0183849	0.0305025	0.0155896	-0.0143999	0.0985457	0.0119892
YNL032W	-0.00505735	-0.00472715	-0.00606845	0.00304019	0.00701804	-0.000558111	-0.00566643
YNL033W	-0.00284371	-0.00283988	0.00156725	0.000389486	-0.00161832	0.00105839	-0.000499575
YNL034W	-0.00236058	-0.00257957	-0.0027084	0.000671901	0.00258587	-0.00132019	-0.00173757
YNL035C	-0.00496863	0.00185227	0.00520618	-2.10536e-05	-0.000794014	0.0047869	-0.00293457
YNL036W	-0.0151308	-0.0527464	-0.00216415	-0.00709875	-0.00101701	0.0918446	-0.0210632
YNL037C	-0.0195445	-0.0363312	0.0341488	-0.00869179	-0.0169876	0.0119377	0.000801162
YNL038W	-0.00562082	-0.00528375	-0.00584819	0.00482129	0.00747666	8.78821e-05	-0.00141716
YNL039W	-0.00693816	0.0035534	-0.00139911	-0.000602757	-0.0142621	0.0188602	-0.0233666
YNL040W	-0.00745935	-0.0161081	-0.00734402	0.00478106	0.0163557	0.0197601	0.00248764
YNL041C	-0.00584833	-0.000658495	-0.00531857	-0.00381043	0.00333041	-0.00257533	0.00351313
YNL042W	-0.00467229	-0.00909947	-0.00445907	-0.00159979	0.00763668	0.00266745	-0.00264204
YNL043C	-0.0203174	0.00422624	-0.0149206	0.00187364	0.000130059	-0.00745415	0.0116949
YNL044W	-0.0140509	-0.0118584	-0.0194361	0.00594991	0.0272148	-0.0088973	-0.00508315
YNL045W	-0.0115359	-0.0141156	0.00663629	-0.00457521	0.0135742	-0.0129259	0.00721115
YNL046W	-0.00870196	-0.0140229	-0.0121178	0.000879972	0.0212794	-0.00177447	-0.00159812
YNL047C	-0.00757649	-0.00341042	-0.00601777	-0.00542751	5.34512e-05	0.00291546	-0.00242871
YNL048W	-0.00965462	-0.0112836	-0.0179008	0.00441577	0.0181322	-0.010901	-0.0136077
YNL049C	-0.00824516	0.00547302	-0.0074178	-0.0109323	0.000929389	-0.00418068	0.00378259
YNL050C	-0.01391	-0.017471	-0.0146301	-0.00782588	0.0145147	-0.00893013	0.0101627
YNL051W	-0.00495181	-0.00854157	9.09627e-05	-0.00131572	0.00175155	-0.000237148	0.000522056
YNL052W	-0.0185261	-0.071755	-0.00672662	0.00561481	0.0347136	0.0229679	-0.00673264
YNL053W	-0.0116866	-0.00222484	-0.017896	0.0227798	0.00127448	-0.0130658	-0.0158916
YNL054W	-0.0169287	-0.00304181	-0.00146618	-0.015466	-0.00778415	0.0180989	-0.000985993
YNL055C	-0.0740673	-0.0914337	-0.0152489	0.158411	-0.0359848	0.0012461	0.0432027
YNL056W	-0.00675035	0.00234966	0.00758149	-0.00264267	0.00112532	-0.00235687	0.00138832
YNL057W	-0.0167257	-0.00510626	-0.0160593	0.025972	-0.00251161	-0.000101344	-0.0138645
YNL058C	-0.00947341	0.00556696	0.000347612	-0.00820361	-0.000806422	0.00444006	-0.00506838
YNL059C	-0.00631493	-0.00370945	-0.00655322	0.0132782	0.00216356	0.00396392	-0.00535738
YNL060C	-0.0080224	0.01172	0.00261032	-0.0113562	-0.000516046	0.0088309	-0.01081
YNL061W	-0.0115343	-0.00956119	0.0115509	-0.0119194	-0.050564	-0.0210574	-0.0468194
YNL062C	-0.0038893	0.0024867	-0.00091713	-0.00683247	0.0013758	0.000520039	0.00117455
YNL063W	-0.00755839	-0.00129222	0.00211024	0.0132509	-0.00282594	0.00359469	-0.000880725
YNL064C	-0.0175335	0.00816247	-0.00446829	-0.0183549	-0.0109068	0.0184094	-0.0104281
YNL065W	-0.0105262	0.00362591	-0.0200724	0.00173812	0.0130952	-0.0132723	-0.020178
YNL066W	-0.0200989	0.0173229	-0.00349003	-0.0151788	0.0218362	-0.0271289	0.0246386
YNL067W	-0.0570279	0.00872542	-0.0530832	0.0498491	0.0290805	0.0311362	-0.061534
YNL068C	-0.00423074	0.000354967	-0.00143128	-0.00635728	0.0029376	-0.000127718	0.00328732
YNL069C	-0.0443923	0.0128475	-0.0456465	0.0324481	0.0239674	0.0072283	-0.0210588
YNL070W	-0.00698121	-0.00114111	-0.00154326	-0.00125402	0.00391181	-0.00665015	0.00518225
YNL071W	-0.023953	-0.00957954	-0.0197799	0.000672706	-0.00190276	0.0212765	-0.0207281
YNL072W	-0.00218906	-0.00143613	-0.0012287	-0.00316055	0.00296487	-0.00281452	0.00139408
YNL073W	-0.00457939	-0.00831427	-0.00356695	0.00195133	0.0112169	0.00920967	0.00177793
YNL074C	-0.0087736	-0.00367789	-0.00130972	-0.0130128	0.00125693	-0.00501263	0.00469179
YNL075W	-0.00703653	0.00587276	-0.000930009	0.000341524	0.00273459	0.00102103	-0.0128645
YNL076W	-0.00505413	-7.28837e-05	-0.00122111	0.00738646	-0.0123145	-0.00178731	0.0219976
YNL077W	-0.00327444	-0.00803392	0.000327069	0.001718	-0.00163287	0.00473979	-0.00220948
YNL078W	-0.00522633	0.00387488	-0.00100315	-0.00318251	-0.00947622	0.00663657	-0.00620662
YNL079C	-0.0111274	-0.00947914	-0.0054533	0.0191096	0.00116466	0.0152229	0.00374564
YNL080C	-0.00890597	0.00687217	0.00203566	-0.0109729	-0.00425461	0.00657269	-0.0148661
YNL081C	-0.00602622	-0.00685845	-0.000475636	0.0140624	0.000151472	0.00605524	0.00590022
YNL082W	-0.00251069	0.000926978	-0.000438936	-0.000317364	0.000128905	-0.000775203	-0.00317579
YNL083W	-0.00376444	-0.00315781	0.000356506	0.00412049	-0.00234355	0.00416713	-0.00227507
YNL084C	-0.00541736	-0.00337748	0.0015869	-0.000606302	4.16392e-05	0.00347154	-0.000960879
YNL085W	-0.0120409	0.00648052	0.00181069	0.0161527	-0.00789446	-5.53703e-05	-0.00611181
YNL086W	-0.00207507	-0.00133471	0.00107821	-0.00116678	0.000452778	-0.000357566	-0.00018265
YNL087W	-0.00835317	0.0060835	-0.00255032	0.00826355	-0.00356674	-0.00260062	-0.00880937
YNL088W	-0.00651944	-0.00201104	-0.000816361	-0.00613236	0.00151232	0.0060433	0.00287717
YNL089C	-0.0071961	-0.00421786	0.000247071	0.00133515	-0.0061606	-0.00805406	-0.0127376
YNL090W	-0.00624426	0.00234221	-0.00559767	-0.00564574	0.000489305	-0.0041447	0.00518653
YNL091W	-0.0081851	-0.0040947	-0.00285343	0.00329331	0.00442022	0.00124797	-0.00713994
YNL092W	-0.00540488	-0.0028455	-0.00194144	-0.00950594	0.000189163	0.00138517	0.0101635
YNL093W	-0.00351734	-0.00501801	-0.00510627	-0.0109058	0.00398263	0.0024072	0.0126171
YNL094W	-0.00468936	-0.00144997	0.00209564	-0.00814154	0.0020383	-0.0040457	0.00450411
YNL095C	-0.00495897	-0.000559672	-0.000386168	-0.00434565	0.00348821	0.00295903	0.00115855
YNL096C	-0.0265586	0.0242359	-0.0269544	-0.00333701	-0.0120229	-0.00357903	-0.0102227
YNL097C	-0.00320488	-0.0120766	-0.000509939	0.00342532	0.0130779	0.0211982	0.0069343
YNL098C	-0.00913133	-0.00414048	-0.00910477	-0.00721564	0.0267801	-0.0107148	0.00668506
YNL099C	-0.00638929	-0.000290456	-0.00325882	0.0034006	0.00350715	-0.00130877	-0.00508026
YNL100W	-0.00493402	-0.0125597	0.000371154	-0.00231698	0.000386218	0.000308836	0.00308466
YNL101W	-0.0138228	-0.000602146	0.00185899	0.00364323	-0.0066454	0.00598476	-0.0130307
YNL102W	-0.00355954	0.00209829	-5.01039e-05	-0.00221251	0.00190057	-8.71723e-05	-0.00312714
YNL103W	-0.00539601	-0.00255278	0.00742869	0.000354531	0.0048087	0.00642387	0.000232973
YNL104C	-0.0185412	0.00114746	0.0476165	-0.0204941	-0.0228434	-0.0329135	-0.0203096
YNL105W	-0.00281547	-0.00069139	-0.00343751	-0.00567784	0.000498438	0.00133401	0.00793832
YNL106C	-0.00572942	-0.00241544	-0.00140041	-0.00429529	-0.00392368	0.000375513	-0.00110681
YNL107W	-0.00403902	0.00144501	-0.00348931	-0.0071075	0.000729968	0.00163897	0.00964052
YNL108C	-0.00427749	0.00270206	4.25402e-05	-0.00289304	-0.00201233	0.00188771	-0.00636406
YNL109W	-0.00461229	0.00156198	-0.000892406	0.00135821	-0.00380512	0.0050417	-0.00111099
YNL110C	-0.0108608	0.0157422	0.00311888	-0.0152649	0.00324894	0.00770441	-0.010482
YNL111C	-0.00637384	0.0057139	0.00081978	0.00522085	-0.00683691	0.00340766	-0.005699
YNL112W	-0.00641668	0.0069529	-0.000454107	-0.00949259	0.00181736	0.00266603	-0.00196364
YNL113W	-0.00839972	0.00272689	-0.00397322	-0.00224109	0.00290271	0.0100287	-0.010154
YNL114C	-0.00849862	-0.00322806	-0.00643376	-0.00953363	0.0112219	0.0214294	0.00848958
YNL115C	-0.00517251	-0.0120902	-0.00111991	-0.00491647	0.0128125	0.00142586	0.00369965
YNL116W	-0.00455957	-0.00248319	-0.000744415	-0.00936089	0.00180932	-0.00284928	0.00356374
YNL117W	-0.00707238	-0.0304171	0.0264766	-0.0373991	-0.042308	-0.0422402	-0.0195627
YNL118C	-0.0079049	-0.000571938	-0.00457393	-0.00994261	0.00375835	-0.00977035	0.00745636
YNL119W	-0.0651277	0.0407328	-0.0576036	-0.00597205	0.00729699	0.0203833	0.0165614
YNL120C	-0.00448923	0.00330445	-0.00381312	-0.00853029	0.000442198	-0.0024893	0.00323334
YNL121C	-0.00749924	-0.021389	0.0142998	-0.01992	-0.0364732	-0.0306342	-0.0193128
YNL122C	-0.00397166	-0.00437536	-0.00246792	-0.0009065	0.00225761	-0.00309404	0.00271907
YNL123W	-0.00963498	0.0076553	-0.00962601	-0.00658789	-0.00235218	-0.00134063	-0.0118256
YNL124W	-0.00523097	0.00243603	-0.00594044	-0.0107646	0.000297369	0.00209342	0.00131406
YNL125C	-0.00748821	-0.0101306	0.01121	-0.00106468	-0.00916451	-0.00316908	-0.00177798
YNL126W	-0.00405423	0.00339841	-0.00101288	-0.00416687	-0.0020475	0.0014061	-0.00236052
YNL127W	-0.0220815	0.00243848	-0.00452467	-0.000979251	-0.0321474	0.0172668	0.00422643
YNL128W	-0.00235432	-0.00176014	-0.00141517	-0.00683871	-0.000371851	-0.00431071	0.00240552
YNL129W	-0.00355858	0.000839952	0.0013882	0.00357384	-0.00421366	0.0012845	0.000810098
YNL130C	-0.0089211	0.00384457	0.00267733	-0.00295281	0.000892677	-0.00960045	-0.00443911
YNL131W	-0.0178685	0.000830385	0.0200008	0.0214105	-0.00927466	0.0174965	0.0108372
YNL132W	-0.00733323	0.0105228	-0.00243729	-0.0107285	-0.00112558	0.00661404	-0.00875102
YNL133C	-0.00338026	-0.003081	0.00205503	0.00205397	-0.00516297	0.00162268	0.000888323
YNL134C	-0.0101374	-0.0281872	0.0132968	-0.0141679	-0.016009	0.00061042	-0.00918333
YNL135C	-0.0274558	-0.00206421	0.00901996	0.0235464	-0.014273	0.0231539	0.00830484
YNL136W	-0.0037974	-0.00192502	-0.000493699	-0.00163847	0.0010348	0.00139943	-0.00200435
YNL137C	-0.00612801	-0.00535891	-0.00380899	-6.53554e-05	0.00496158	-0.003477	0.000495453
YNL138W	-0.0119162	-0.00313524	-0.00986804	-0.0144058	0.0037395	-0.00369694	0.0110335
YNL139C	-0.0139534	0.00404738	-0.00753603	-0.0133124	0.00136242	0.002337	-0.000319672
YNL140C	-0.0042911	-0.000717561	-0.00273728	-0.00583561	-0.000294442	-0.00280927	0.00265086
YNL141W	-0.0170164	0.0240372	-0.00864808	-0.027626	0.0184103	-0.00311786	-0.00739725
YNL142W	-0.00277476	-0.00351838	-0.00110029	-0.00321151	0.000777969	-0.00410471	8.68541e-06
YNL143C	-0.00497545	-5.43836e-05	-0.0070177	-0.0104224	-0.000439654	0.00241838	0.00724796
YNL144C	-0.00306104	-0.0130158	0.00126157	-0.00117724	0.00234591	0.00406932	-5.19487e-05
YNL145W	-0.0268898	-0.00686275	-0.0155562	0.0266281	0.0347575	-0.0534063	-0.00738376
YNL146W	-0.00200009	-0.00486624	-0.000452731	-0.00105421	0.000842375	0.000163701	0.000270582
YNL147W	-0.00746046	-0.002961	-0.0026676	-0.00156465	0.00418453	-0.00230686	0.00106934
YNL148C	-0.000988832	-0.0012079	-0.000858751	-0.000250346	0.000906039	-0.00147313	-0.000787913
YNL149C	-0.0091202	0.00525245	0.0107046	0.00613259	-0.000266132	0.00842983	-0.0066434
YNL150W	-0.00855643	0.00335229	-0.00273204	-0.00287709	-0.00216355	0.00112792	-0.00940798
YNL151C	-0.0103338	0.00380265	0.0107633	0.00249905	-0.00507698	0.0111862	-0.00891563
YNL152W	-0.00314892	-0.000223095	-0.00184381	-0.00136021	0.00021622	0.00245377	-0.00409092
YNL153C	-0.00637894	0.00292684	0.00713795	0.00485174	0.00146122	0.00607594	-0.00222086
YNL154C	-0.00669279	0.00325278	0.00477856	-0.00130421	0.00134286	0.00401745	-0.00582168
YNL155W	-0.00831763	-0.0028981	0.0133996	0.00409312	0.00265187	0.010503	-0.000731074
YNL156C	-0.00739389	-0.00785312	0.00331755	-0.00376387	-0.00633946	0.00437626	-0.00513487
YNL157W	-0.00845502	-0.00418275	0.0107563	0.00520708	-0.00531678	0.00686757	-0.00183371
YNL158W	-0.0036187	-0.000783605	-0.00152757	-0.000788089	-0.00136436	0.00151559	-0.00416945
YNL159C	-0.0052306	-0.00215714	0.00759593	0.00138951	-0.00288682	0.00278922	-0.00202539
YNL160W	-0.0297292	-0.0707797	0.0255903	0.00778874	-0.0171092	-0.0336577	-0.00995921
YNL161W	-0.00540188	-0.00332848	0.000115262	-0.00376492	0.000596101	0.00168593	0.00153777
YNL162W	-0.0152046	0.00209286	-0.0174742	-0.0169015	0.00932358	-0.00129152	0.0174136
YNL163C	-0.00608396	0.00302956	-0.00240904	-0.00735821	0.00596265	0.000194768	0.001983
YNL164C	-0.00719499	-0.02914	-0.00617032	-0.00882326	0.033998	0.0564225	0.0323652
YNL165W	-0.00376493	-0.00239984	1.89892e-05	-0.00549926	0.00378337	0.00478061	0.00120021
YNL166C	-0.00562335	-0.0104454	-0.00359418	-0.00179047	0.0144863	0.0161565	0.00942868
YNL167C	-0.00580104	-0.00275275	-0.00469473	-0.000254183	0.00370281	0.00412119	-0.00224516
YNL168C	-0.00792073	-0.00528175	-0.00741998	-0.0094369	0.00556686	-0.000660785	0.00026919
YNL169C	-0.00821864	0.0010511	0.00258543	-0.00612036	0.0138929	-0.00801061	0.00416425
YNL170W	-0.0115993	-0.00837158	-0.0106526	-0.0132123	0.00645669	-0.00306975	0.00532966
YNL171C	-0.00310987	-0.00153128	-0.00150705	-0.00130549	-4.26674e-05	0.000265415	-0.000208034
YNL172W	-0.015685	-0.0158838	-0.012213	-0.0120036	0.0061644	0.00657863	0.0146143
YNL173C	-0.0087712	-0.0263388	0.00881239	0.00813133	0.00148151	0.0168385	0.009062
YNL174W	-0.00764094	0.00701829	-0.00353878	-0.00998383	-0.00627618	0.0033152	-0.0170021
YNL175C	-0.0088132	0.0146687	0.0134301	-0.00145356	0.00331869	0.0106064	-0.0134628
YNL176C	-0.00635906	-0.00366417	0.00189695	-0.00365162	-0.00105373	-0.000548168	-0.00789382
YNL177C	-0.00548328	-0.00299216	0.00893416	0.00271887	-8.71063e-05	0.00269852	0.00586678
YNL178W	-0.0340979	0.0116731	-0.0416651	-0.00629684	0.00988586	0.00952155	-0.00738352
YNL179C	-0.0034464	-0.00263531	0.00166493	-0.000905392	-0.00572652	0.00226813	-0.00247572
YNL180C	-0.00644685	-0.0113469	-0.000790803	-0.00091013	-0.00273474	0.0127472	-0.00722845
YNL181W	-0.00403087	0.000311826	0.00705514	0.00093543	-0.00119807	0.00449906	-0.00406807
YNL182C	-0.00449524	0.00348484	-0.00217687	-0.00186898	0.00134886	0.00387232	-0.00912372
YNL183C	-0.0051221	0.000244493	0.00804446	-0.00139616	-0.00273649	0.00391468	-0.00574992
YNL184C	-0.00338371	-0.00384603	-0.00783718	0.00323218	0.0129435	-0.0120325	-0.00615033
YNL185C	-0.00486206	-0.00291222	-0.00491367	0.000317134	0.012272	-0.00587881	-0.00153797
YNL186W	-0.00802728	-0.000247538	-0.00859744	-0.0118005	0.00697682	-0.00552531	-0.00400612
YNL187W	-0.00262312	-0.00301529	-0.000542122	-0.00191692	0.000786017	0.00174436	0.00153797
YNL188W	-0.00438415	-0.00733697	-0.00371013	-0.000198311	0.011404	0.00584534	0.00102299
YNL189W	-0.0187667	0.0139641	-0.0147437	-0.0367832	0.00422007	-0.002652	0.0175803
YNL190W	-0.0305551	-0.0329317	-0.0269254	-0.0192715	0.0224657	-0.00502219	-0.0134517
YNL191W	-0.0044005	-0.00160706	-0.00174674	-0.00380001	0.00160717	0.00309377	0.00158811
YNL192W	-0.0116746	-0.00516208	-0.0199416	-0.00349083	0.021821	-0.0176348	-0.00793266
YNL193W	-0.00310084	-0.00231966	0.00055879	-0.00367302	0.00365109	-0.000255933	0.00257314
YNL194C	-0.00949881	-0.0644659	0.0166055	-0.011087	0.00649793	0.0419205	0.000731587
YNL195C	-0.00386373	-0.0161416	0.00627102	-0.00860254	-0.0101848	-0.00683795	-0.00634954
YNL196C	-0.00325811	-0.00797276	-0.00150227	-0.00137807	0.00549806	-0.001669	-0.000759707
YNL197C	-0.010324	0.0124124	0.0396151	-0.00049287	0.0217994	0.00213776	-0.00622016
YNL198C	-0.00221931	-0.00122478	-0.0026206	-0.000395572	-5.3973e-05	0.000215117	-0.00350796
YNL199C	-0.00376229	0.000507999	0.00917632	-0.000434842	0.00652007	0.005258	-9.25293e-05
YNL200C	-0.0108801	-0.0542517	-3.48025e-05	0.0137525	0.0299814	0.0420359	0.0108419
YNL201C	-0.00543813	0.00302459	0.00568702	-0.00224156	-0.00215946	0.0031226	-0.00188336
YNL202W	-0.00380473	-0.0114893	-0.0017141	0.000319577	0.00565847	0.00699495	-0.00168411
YNL203C	-0.00327555	-0.00458708	0.00153098	-0.0014482	-0.00250848	0.00306546	-0.00225468
YNL204C	-0.00214939	-0.00245549	-0.00217179	-9.99979e-05	0.00192696	0.000823243	-0.00262149
YNL205C	-0.00328749	-0.00267982	-0.00380811	0.00554731	0.00280737	-0.000469448	-0.00480212
YNL206C	-0.00471961	0.00359789	0.000829186	-0.00382436	-0.000281547	0.00252134	-0.00448202
YNL207W	-0.00681296	0.00363638	-0.00525344	0.00867841	-0.00708236	-0.000343349	-0.0107961
YNL208W	-0.00279238	-0.00556115	0.000597948	0.000709806	0.00429824	0.00663385	0.00158858
YNL209W	-0.0827998	0.0376952	-0.0327411	0.025224	0.00603609	-0.06151	0.0494186
YNL210W	-0.00374565	-0.00341434	-0.00624624	0.00120754	0.00745825	-0.00505762	-0.00375165
YNL211C	-0.00417039	-0.0022422	-0.00350045	-0.00167463	0.00104555	0.000745915	-0.000454218
YNL212W	-0.00609601	-0.00850872	-0.0108984	0.00366241	0.0130153	-0.00784367	-0.00989068
YNL213C	-0.00396567	-0.0028539	-0.00196275	-0.00161366	0.00331856	0.000904057	8.54074e-05
YNL214W	-0.0053492	-0.0148571	-0.00741093	0.00540536	0.0163299	0.00427311	-0.00286881
YNL215W	-0.00462951	-0.00440617	-0.00152571	-0.00353181	0.00365682	0.00165582	0.000985863
YNL216W	-0.00684331	-0.00175588	-0.0143415	-0.000463056	0.00738262	-0.0113651	-0.0120832
YNL217W	-0.00786345	-0.00337429	-0.0044669	0.0102736	0.0117522	-0.0057814	-0.00994703
YNL218W	-0.00276525	-0.00155634	-0.000649584	-0.0037465	0.00242196	-6.00659e-05	0.00423019
YNL219C	-0.0141016	-0.00637717	0.00623938	0.0244505	0.00945694	0.000498237	0.0204724
YNL220W	-0.0220052	0.0120022	-0.0162786	-0.0159951	0.0211157	-0.0389683	0.0350271
YNL221C	-0.00641752	0.00217604	-0.00488916	0.0085514	-0.00580032	-0.00121939	-0.00630915
YNL222W	-0.00924876	-0.00176693	-0.00994947	-0.00323118	0.0048953	-0.00946086	-0.00529028
YNL223W	-0.00276618	-0.00828448	0.000386605	0.00290263	0.00349456	0.00836201	0.00286381
YNL224C	-0.00276155	0.000201385	0.00304015	-0.000830007	0.000771779	-3.21007e-05	-0.00161863
YNL225C	-0.00337768	-0.00391166	-0.00167748	0.006615	0.00423893	0.00341291	0.000102859
YNL226W	-0.00215567	0.000766407	-0.000691728	-0.00148874	-0.000656987	0.000218898	-0.00192837
YNL227C	-0.00371334	-0.00242516	0.00143298	0.00313185	0.00334021	0.00616457	-0.000368444
YNL228W	-0.00399775	0.00330351	0.00475547	-0.00442274	0.00153004	0.000135971	-0.00425668
YNL229C	-0.00772502	-0.000914789	-0.000898798	0.00961138	-0.0064737	0.00617257	-0.00434218
YNL230C	-0.00196762	3.63218e-05	0.00270126	-0.00137856	0.0028311	-0.000220072	0.000640274
YNL231C	-0.00550781	-0.00294566	0.00586513	0.00579691	-0.00304134	0.00351721	0.00409835
YNL232W	-0.0057543	0.00457246	0.0052183	-0.00614204	-0.00192491	0.00302803	-0.00614244
YNL233W	-0.00501148	-0.00201012	-0.00490788	0.00393225	0.00149547	0.00271537	-0.0062821
YNL234W	-0.00346822	-0.000461159	-0.00111066	-0.0047289	0.00192988	0.00316061	0.00180554
YNL235C	-0.00626809	0.000727114	-0.0046624	0.00386582	-0.00128037	0.00439647	-0.0135467
YNL236W	-0.00460018	0.00181339	-0.00460015	-0.0060615	0.000560188	-0.00099525	0.00400025
YNL237W	-0.00383006	-0.00650967	1.32192e-05	0.00136451	0.00205485	0.00191208	-0.0036794
YNL238W	-0.00681189	0.0043298	-0.00779374	-0.0115296	0.00212396	-0.00462152	0.00798304
YNL239W	-0.0119589	-0.00976333	0.00969881	0.000495877	0.00900042	-0.00841823	-0.0274393
YNL240C	-0.00308183	-0.000910348	-0.00240221	-0.00352966	-0.00286872	0.00484333	-0.00322348
YNL241C	-0.00636839	-0.0123513	0.00182953	-0.00301209	0.00485103	-0.0184889	-0.011838
YNL242W	-0.0039199	-0.00315318	-0.00168786	-0.00633136	-0.000115673	-0.000460686	0.00235482
YNL243W	-0.00430988	-0.00196616	-0.00649886	0.00467635	0.0063087	-0.00623871	-0.00533687
YNL244C	-0.018973	0.0101645	-0.0159123	-0.0288298	-0.00160678	0.00169314	0.0207292
YNL245C	-0.00433187	-0.00208744	0.0011488	0.00528032	0.000319385	0.00150214	-0.0022455
